% 1. Title: Ear Biometrics Database
% 
% 2. Sources:
%      (a) Creator: Hugh Pearse
%      (b) Donor: The West Pomeranian University of Technology
%      (c) Date: October 2013
% 
@RELATION ears

@ATTRIBUTE row1  NUMERIC
@ATTRIBUTE row2  NUMERIC
@ATTRIBUTE row3  NUMERIC
@ATTRIBUTE row4  NUMERIC
@ATTRIBUTE row5  NUMERIC
@ATTRIBUTE row6  NUMERIC
@ATTRIBUTE row7  NUMERIC
@ATTRIBUTE row8  NUMERIC
@ATTRIBUTE row9  NUMERIC
@ATTRIBUTE row10  NUMERIC
@ATTRIBUTE file string

@DATA
25,10,4,4,0,0,80,67,64,70,./ear-dataset/298M2W0L1H0I010000000000.JPG
38,15,2,0,3,5,11,20,38,134,./ear-dataset/298M2W0R0H0I010000000300.JPG
30,7,9,6,4,6,10,19,34,47,./ear-dataset/298M2W0R1H0I010000000000.JPG
17,2,0,3,32,40,76,90,88,106,./ear-dataset/298M2W1L0H0I020000000000.JPG
25,10,4,4,0,0,80,67,64,70,./ear-dataset/298M2W1L1H0I010000000000.JPG
38,15,2,0,3,5,11,20,38,134,./ear-dataset/298M2W1R0H0I010000000300.JPG
30,7,9,6,4,6,10,19,34,47,./ear-dataset/298M2W1R1H0I010000000000.JPG
55,41,36,31,34,31,22,14,7,36,./ear-dataset/299F1W0L0H0I020000000000.JPG
73,58,49,33,16,0,0,0,0,0,./ear-dataset/299F1W0L1H0I010000000000.JPG
37,14,5,0,2,16,36,58,85,121,./ear-dataset/299F1W0R0H0I010000000000.JPG
28,0,0,0,0,0,0,23,44,76,./ear-dataset/299F1W0R1H0I010000000000.JPG
55,41,36,31,34,31,22,14,7,36,./ear-dataset/299F1W1L0H0I020000000000.JPG
73,58,49,33,16,0,0,0,0,0,./ear-dataset/299F1W1L1H0I010000000000.JPG
37,14,5,0,2,16,36,58,85,121,./ear-dataset/299F1W1R0H0I010000000000.JPG
28,0,0,0,0,0,0,23,44,76,./ear-dataset/299F1W1R1H0I010000000000.JPG
4,30,28,32,47,52,64,75,91,105,./ear-dataset/300F1W0L0H0I011100000000.JPG
5,1,1,3,4,4,10,28,40,49,./ear-dataset/300F1W0L1H0I011100000000.JPG
19,5,1,2,3,23,41,67,87,91,./ear-dataset/300F1W0R0H0I011100000000.JPG
40,28,7,1,3,14,28,46,67,147,./ear-dataset/300F1W0R1H1I011100000000.JPG
4,30,28,32,47,52,64,75,91,105,./ear-dataset/300F1W1L0H0I011100000000.JPG
5,1,1,3,4,4,10,28,40,49,./ear-dataset/300F1W1L1H0I011100000000.JPG
19,5,1,2,3,23,41,67,87,91,./ear-dataset/300F1W1R0H0I011100000000.JPG
40,28,7,1,3,14,28,46,67,147,./ear-dataset/300F1W1R1H1I011100000000.JPG
24,0,10,19,29,8,18,19,7,1,./ear-dataset/301F0W0L0H1I010000000000.JPG
19,19,49,48,50,27,11,8,13,7,./ear-dataset/301F0W0L1H1I021000000000.JPG
5,13,9,8,6,9,5,2,1,2,./ear-dataset/301F0W0R0H1I011000000000.JPG
12,7,3,3,3,8,14,19,54,86,./ear-dataset/301F0W0R1H1I011000000000.JPG
24,0,10,19,29,8,18,19,7,1,./ear-dataset/301F0W1L0H1I010000000000.JPG
19,19,49,48,50,27,11,8,13,7,./ear-dataset/301F0W1L1H1I021000000000.JPG
5,13,9,8,6,9,5,2,1,2,./ear-dataset/301F0W1R0H1I011000000000.JPG
12,7,3,3,3,8,14,19,54,86,./ear-dataset/301F0W1R1H1I011000000000.JPG
20,27,16,10,29,55,52,32,46,67,./ear-dataset/302M0W0L0H1I020100000000.JPG
4,6,21,14,7,1,2,52,49,67,./ear-dataset/302M0W0L1H1I000100000000.JPG
55,24,7,1,1,8,14,20,30,45,./ear-dataset/302M0W0R0H1I010000000000.JPG
90,31,25,1,1,6,19,32,61,122,./ear-dataset/302M0W0R1H1I010000000000.JPG
20,27,16,10,29,55,52,32,46,67,./ear-dataset/302M0W1L0H1I020100000000.JPG
4,6,21,14,7,1,2,52,49,67,./ear-dataset/302M0W1L1H1I000100000000.JPG
55,24,7,1,1,8,14,20,30,45,./ear-dataset/302M0W1R0H1I010000000000.JPG
90,31,25,1,1,6,19,32,61,122,./ear-dataset/302M0W1R1H1I010000000000.JPG
18,73,76,73,70,28,44,32,13,0,./ear-dataset/303M1W0L0H1I010000000000.JPG
18,8,11,1,3,5,14,20,7,16,./ear-dataset/303M1W0L1H1I010000000000.JPG
47,37,2,10,1,0,1,2,15,24,./ear-dataset/303M1W0R0H1I010000000000.JPG
36,13,6,2,2,0,2,7,13,26,./ear-dataset/303M1W0R1H1I010000000000.JPG
18,73,76,73,70,28,44,32,13,0,./ear-dataset/303M1W1L0H1I010000000000.JPG
18,8,11,1,3,5,14,20,7,16,./ear-dataset/303M1W1L1H1I010000000000.JPG
47,37,2,10,1,0,1,2,15,24,./ear-dataset/303M1W1R0H1I010000000000.JPG
36,13,6,2,2,0,2,7,13,26,./ear-dataset/303M1W1R1H1I010000000000.JPG
22,11,10,17,22,1,10,14,16,5,./ear-dataset/304M1W0L0H1I010000000000.JPG
0,15,2,4,10,16,10,13,0,69,./ear-dataset/304M1W0L1H1I010000000000.JPG
33,2,6,4,1,3,5,6,10,19,./ear-dataset/304M1W0R0H1I010000000000.JPG
16,4,1,0,2,5,9,13,21,39,./ear-dataset/304M1W0R1H1I010000000000.JPG
22,11,10,17,22,1,10,14,16,5,./ear-dataset/304M1W1L0H1I010000000000.JPG
0,15,2,4,10,16,10,13,0,69,./ear-dataset/304M1W1L1H1I010000000000.JPG
33,2,6,4,1,3,5,6,10,19,./ear-dataset/304M1W1R0H1I010000000000.JPG
16,4,1,0,2,5,9,13,21,39,./ear-dataset/304M1W1R1H1I010000000000.JPG
39,42,31,37,27,15,29,28,75,94,./ear-dataset/305M1W0L0H0I011200000000.JPG
30,4,58,100,94,1,34,49,31,34,./ear-dataset/305M1W0L1H0I011200000000.JPG
55,33,19,4,21,29,42,61,85,127,./ear-dataset/305M1W0R0H1I000000000000.JPG
28,16,7,0,3,13,28,46,66,91,./ear-dataset/305M1W0R1H0I010000000000.JPG
39,42,31,37,27,15,29,28,75,94,./ear-dataset/305M1W1L0H0I011200000000.JPG
30,4,58,100,94,1,34,49,31,34,./ear-dataset/305M1W1L1H0I011200000000.JPG
55,33,19,4,21,29,42,61,85,127,./ear-dataset/305M1W1R0H1I000000000000.JPG
28,16,7,0,3,13,28,46,66,91,./ear-dataset/305M1W1R1H0I010000000000.JPG
66,104,84,10,26,2,11,33,52,109,./ear-dataset/306F2W0L0H0I011000000000.JPG
135,56,43,6,4,14,12,14,25,20,./ear-dataset/306F2W0L1H0I011000000000.JPG
61,18,3,5,5,16,15,28,78,109,./ear-dataset/306F2W0R0H0I010000000000.JPG
36,21,13,8,3,0,6,21,36,111,./ear-dataset/306F2W0R1H0I010000000000.JPG
66,104,84,10,26,2,11,33,52,109,./ear-dataset/306F2W1L0H0I011000000000.JPG
135,56,43,6,4,14,12,14,25,20,./ear-dataset/306F2W1L1H0I011000000000.JPG
61,18,3,5,5,16,15,28,78,109,./ear-dataset/306F2W1R0H0I010000000000.JPG
36,21,13,8,3,0,6,21,36,111,./ear-dataset/306F2W1R1H0I010000000000.JPG
64,3,10,38,52,47,34,14,16,5,./ear-dataset/307F1W0L0H0I010100010000.JPG
94,11,6,54,70,67,52,13,4,4,./ear-dataset/307F1W0L1H0I010100010000.JPG
21,12,0,0,0,0,8,33,66,115,./ear-dataset/307F1W0R0H0I010100010000.JPG
26,11,1,3,13,23,36,55,78,122,./ear-dataset/307F1W0R1H0I010100000000.JPG
64,3,10,38,52,47,34,14,16,5,./ear-dataset/307F1W1L0H0I010100010000.JPG
94,11,6,54,70,67,52,13,4,4,./ear-dataset/307F1W1L1H0I010100010000.JPG
21,12,0,0,0,0,8,33,66,115,./ear-dataset/307F1W1R0H0I010100010000.JPG
26,11,1,3,13,23,36,55,78,122,./ear-dataset/307F1W1R1H0I010100000000.JPG
90,26,4,4,10,0,7,15,12,90,./ear-dataset/308M1W0L0H0I020000000300.JPG
21,1,1,7,0,9,5,5,16,14,./ear-dataset/308M1W0L1H0I010000000000.JPG
8,4,27,28,19,14,17,8,20,22,./ear-dataset/308M1W0R0H0I010000000000.JPG
13,5,7,16,12,12,1,8,18,29,./ear-dataset/308M1W0R1H0I010000000000.JPG
90,26,4,4,10,0,7,15,12,90,./ear-dataset/308M1W1L0H0I020000000300.JPG
21,1,1,7,0,9,5,5,16,14,./ear-dataset/308M1W1L1H0I010000000000.JPG
8,4,27,28,19,14,17,8,20,22,./ear-dataset/308M1W1R0H0I010000000000.JPG
13,5,7,16,12,12,1,8,18,29,./ear-dataset/308M1W1R1H0I010000000000.JPG
59,42,34,28,24,24,1,5,1,20,./ear-dataset/309M1W0L0H0I010000000000.JPG
6,7,16,13,14,34,21,19,17,31,./ear-dataset/309M1W0L1H0I010000000000.JPG
30,14,13,1,6,14,21,28,43,67,./ear-dataset/309M1W0R0H0I010000000300.JPG
14,9,1,4,2,7,11,19,28,40,./ear-dataset/309M1W0R0H0I020000010000.JPG
30,14,4,1,1,5,7,10,32,60,./ear-dataset/309M1W0R1H0I010000010000.JPG
59,42,34,28,24,24,1,5,1,20,./ear-dataset/309M1W1L0H0I010000000000.JPG
6,7,16,13,14,34,21,19,17,31,./ear-dataset/309M1W1L1H0I010000000000.JPG
30,14,13,1,6,14,21,28,43,67,./ear-dataset/309M1W1R0H0I010000000300.JPG
14,9,1,4,2,7,11,19,28,40,./ear-dataset/309M1W1R0H0I020000010000.JPG
30,14,4,1,1,5,7,10,32,60,./ear-dataset/309M1W1R1H0I010000010000.JPG
1,17,28,29,31,30,25,19,11,2,./ear-dataset/310M0W0L0H0I021000000000.JPG
43,2,1,7,3,0,1,5,16,41,./ear-dataset/310M0W0L1H0I012000000000.JPG
112,79,74,52,16,8,5,23,30,38,./ear-dataset/310M0W0R0H1I011000000000.JPG
39,61,1,4,10,15,17,20,19,45,./ear-dataset/310M0W0R1H1I011000000000.JPG
1,17,28,29,31,30,25,19,11,2,./ear-dataset/310M0W1L0H0I021000000000.JPG
43,2,1,7,3,0,1,5,16,41,./ear-dataset/310M0W1L1H0I012000000000.JPG
112,79,74,52,16,8,5,23,30,38,./ear-dataset/310M0W1R0H1I011000000000.JPG
39,61,1,4,10,15,17,20,19,45,./ear-dataset/310M0W1R1H1I011000000000.JPG
73,49,28,38,5,3,82,79,68,172,./ear-dataset/311F0W0L0H0I001000000000.JPG
56,26,41,35,7,4,43,49,55,42,./ear-dataset/311F0W0L1H0I001100000000.JPG
32,12,2,0,5,21,37,55,76,107,./ear-dataset/311F0W0R0H0I000000000000.JPG
66,45,30,21,13,6,1,12,35,45,./ear-dataset/311F0W0R1H1I000000000000.JPG
73,49,28,38,5,3,82,79,68,172,./ear-dataset/311F0W1L0H0I001000000000.JPG
56,26,41,35,7,4,43,49,55,42,./ear-dataset/311F0W1L1H0I001100000000.JPG
32,12,2,0,5,21,37,55,76,107,./ear-dataset/311F0W1R0H0I000000000000.JPG
66,45,30,21,13,6,1,12,35,45,./ear-dataset/311F0W1R1H1I000000000000.JPG
24,19,24,32,0,12,8,6,7,0,./ear-dataset/312M1W0L0H1I010000010000.JPG
18,25,17,18,22,4,10,4,13,17,./ear-dataset/312M1W0L1H1I000000010000.JPG
25,5,0,4,2,1,3,5,2,62,./ear-dataset/312M1W0R0H1I010000000000.JPG
16,5,6,6,4,2,4,13,21,32,./ear-dataset/312M1W0R1H1I000000000000.JPG
24,19,24,32,0,12,8,6,7,0,./ear-dataset/312M1W1L0H1I010000010000.JPG
18,25,17,18,22,4,10,4,13,17,./ear-dataset/312M1W1L1H1I000000010000.JPG
25,5,0,4,2,1,3,5,2,62,./ear-dataset/312M1W1R0H1I010000000000.JPG
16,5,6,6,4,2,4,13,21,32,./ear-dataset/312M1W1R1H1I000000000000.JPG
37,22,10,0,16,49,100,94,76,83,./ear-dataset/313M1W0L0H0I020000000000.JPG
5,16,5,4,4,14,16,7,4,7,./ear-dataset/313M1W0L1H1I010000000000.JPG
17,38,3,16,21,10,14,20,7,14,./ear-dataset/313M1W0R0H1I010000000000.JPG
34,15,11,2,1,2,9,19,38,58,./ear-dataset/313M1W0R1H1I010000000000.JPG
37,22,10,0,16,49,100,94,76,83,./ear-dataset/313M1W1L0H0I020000000000.JPG
5,16,5,4,4,14,16,7,4,7,./ear-dataset/313M1W1L1H1I010000000000.JPG
17,38,3,16,21,10,14,20,7,14,./ear-dataset/313M1W1R0H1I010000000000.JPG
34,15,11,2,1,2,9,19,38,58,./ear-dataset/313M1W1R1H1I010000000000.JPG
13,21,18,15,7,22,19,15,1,43,./ear-dataset/314M2W0L0H0I000000000000.JPG
15,16,30,4,31,35,31,21,7,2,./ear-dataset/314M2W0L0H0I000000002000.JPG
1,23,19,7,8,23,21,4,54,55,./ear-dataset/314M2W0L1H0I010000000000.JPG
52,18,4,0,4,11,28,53,87,142,./ear-dataset/314M2W0R0H0I000000000000.JPG
48,18,5,1,4,13,26,49,79,136,./ear-dataset/314M2W0R0H0I000000002000.JPG
18,6,1,2,5,9,17,20,31,37,./ear-dataset/314M2W0R1H0I010000000000.JPG
9,0,0,6,17,27,40,66,82,92,./ear-dataset/314M2W0R1H0I010000002000.JPG
13,21,18,15,7,22,19,15,1,43,./ear-dataset/314M2W1L0H0I000000000000.JPG
15,16,30,4,31,35,31,21,7,2,./ear-dataset/314M2W1L0H0I000000002000.JPG
1,23,19,7,8,23,21,4,54,55,./ear-dataset/314M2W1L1H0I010000000000.JPG
52,18,4,0,4,11,28,53,87,142,./ear-dataset/314M2W1R0H0I000000000000.JPG
48,18,5,1,4,13,26,49,79,136,./ear-dataset/314M2W1R0H0I000000002000.JPG
18,6,1,2,5,9,17,20,31,37,./ear-dataset/314M2W1R1H0I010000000000.JPG
9,0,0,6,17,27,40,66,82,92,./ear-dataset/314M2W1R1H0I010000002000.JPG
12,9,11,16,0,64,71,67,105,139,./ear-dataset/315M2W0L0H0I010000000000.JPG
27,9,13,19,13,5,68,77,79,96,./ear-dataset/315M2W0L1H1I010000000000.JPG
32,31,12,3,0,4,9,43,79,88,./ear-dataset/315M2W0R0H1I010000000000.JPG
71,40,19,9,3,1,0,2,5,15,./ear-dataset/315M2W0R1H1I010000000000.JPG
12,9,11,16,0,64,71,67,105,139,./ear-dataset/315M2W1L0H0I010000000000.JPG
27,9,13,19,13,5,68,77,79,96,./ear-dataset/315M2W1L1H1I010000000000.JPG
32,31,12,3,0,4,9,43,79,88,./ear-dataset/315M2W1R0H1I010000000000.JPG
71,40,19,9,3,1,0,2,5,15,./ear-dataset/315M2W1R1H1I010000000000.JPG
49,85,68,30,4,7,4,11,9,4,./ear-dataset/316F2W0L0H1I020001000300.JPG
29,34,25,10,12,22,6,6,1,1,./ear-dataset/316F2W0L1H1I020001000300.JPG
100,0,1,6,4,7,14,22,27,78,./ear-dataset/316F2W0R0H1I010001010000.JPG
7,3,2,10,8,21,36,52,76,102,./ear-dataset/316F2W0R1H1I010001000300.JPG
49,85,68,30,4,7,4,11,9,4,./ear-dataset/316F2W1L0H1I020001000300.JPG
29,34,25,10,12,22,6,6,1,1,./ear-dataset/316F2W1L1H1I020001000300.JPG
100,0,1,6,4,7,14,22,27,78,./ear-dataset/316F2W1R0H1I010001010000.JPG
7,3,2,10,8,21,36,52,76,102,./ear-dataset/316F2W1R1H1I010001000300.JPG
58,47,17,8,25,8,0,7,26,13,./ear-dataset/317F2W0L0H1I020100000000.JPG
97,67,35,28,31,32,34,10,4,0,./ear-dataset/317F2W0L1H1I010100000300.JPG
39,23,4,0,3,8,18,25,41,69,./ear-dataset/317F2W0R0H1I010100000300.JPG
33,10,5,5,1,3,6,40,49,68,./ear-dataset/317F2W0R1H1I010100000300.JPG
58,47,17,8,25,8,0,7,26,13,./ear-dataset/317F2W1L0H1I020100000000.JPG
97,67,35,28,31,32,34,10,4,0,./ear-dataset/317F2W1L1H1I010100000300.JPG
39,23,4,0,3,8,18,25,41,69,./ear-dataset/317F2W1R0H1I010100000300.JPG
33,10,5,5,1,3,6,40,49,68,./ear-dataset/317F2W1R1H1I010100000300.JPG
56,59,40,1,25,20,22,17,23,42,./ear-dataset/318F2W0L0H1I020101000300.JPG
85,3,13,33,43,49,28,26,1,5,./ear-dataset/318F2W0L1H1I020101000000.JPG
14,5,1,16,7,4,61,61,65,71,./ear-dataset/318F2W0R0H1I010101000300.JPG
99,2,0,2,10,22,39,65,87,122,./ear-dataset/318F2W0R1H1I010101000300.JPG
56,59,40,1,25,20,22,17,23,42,./ear-dataset/318F2W1L0H1I020101000300.JPG
85,3,13,33,43,49,28,26,1,5,./ear-dataset/318F2W1L1H1I020101000000.JPG
14,5,1,16,7,4,61,61,65,71,./ear-dataset/318F2W1R0H1I010101000300.JPG
99,2,0,2,10,22,39,65,87,122,./ear-dataset/318F2W1R1H1I010101000300.JPG
32,9,0,17,17,22,26,1,17,16,./ear-dataset/319F2W0L0H1I020100000300.JPG
63,73,59,13,4,3,1,4,7,0,./ear-dataset/319F2W0L1H1I020100000300.JPG
22,12,8,5,2,0,2,7,52,73,./ear-dataset/319F2W0R0H1I010100000300.JPG
13,1,1,1,1,2,5,10,21,81,./ear-dataset/319F2W0R1H1I010100000000.JPG
32,9,0,17,17,22,26,1,17,16,./ear-dataset/319F2W1L0H1I020100000300.JPG
63,73,59,13,4,3,1,4,7,0,./ear-dataset/319F2W1L1H1I020100000300.JPG
22,12,8,5,2,0,2,7,52,73,./ear-dataset/319F2W1R0H1I010100000300.JPG
13,1,1,1,1,2,5,10,21,81,./ear-dataset/319F2W1R1H1I010100000000.JPG
37,4,1,4,24,21,7,13,4,44,./ear-dataset/320F3W0L0H1I010100000000.JPG
65,52,5,10,31,20,13,28,67,37,./ear-dataset/320F3W0L1H1I010100000000.JPG
19,7,2,0,4,9,14,24,35,50,./ear-dataset/320F3W0R0H1I020100000000.JPG
0,5,10,14,23,29,52,53,64,79,./ear-dataset/320F3W0R1H1I020100000000.JPG
37,4,1,4,24,21,7,13,4,44,./ear-dataset/320F3W1L0H1I010100000000.JPG
65,52,5,10,31,20,13,28,67,37,./ear-dataset/320F3W1L1H1I010100000000.JPG
19,7,2,0,4,9,14,24,35,50,./ear-dataset/320F3W1R0H1I020100000000.JPG
0,5,10,14,23,29,52,53,64,79,./ear-dataset/320F3W1R1H1I020100000000.JPG
20,10,20,16,13,13,0,4,4,7,./ear-dataset/321F1W0L0H1I011100000000.JPG
19,8,13,17,18,24,57,71,80,118,./ear-dataset/321F1W0L1H1I011100000000.JPG
10,3,0,0,5,13,25,36,58,86,./ear-dataset/321F1W0R0H1I021100000300.JPG
59,40,26,16,10,5,3,2,43,54,./ear-dataset/321F1W0R1H1I011100000300.JPG
20,10,20,16,13,13,0,4,4,7,./ear-dataset/321F1W1L0H1I011100000000.JPG
19,8,13,17,18,24,57,71,80,118,./ear-dataset/321F1W1L1H1I011100000000.JPG
10,3,0,0,5,13,25,36,58,86,./ear-dataset/321F1W1R0H1I021100000300.JPG
59,40,26,16,10,5,3,2,43,54,./ear-dataset/321F1W1R1H1I011100000300.JPG
32,22,32,35,39,0,46,54,55,89,./ear-dataset/322F2W0L0H1I020000000300.JPG
47,40,40,19,13,28,31,39,39,62,./ear-dataset/322F2W0L1H1I010000000300.JPG
54,33,21,11,6,2,0,0,4,15,./ear-dataset/322F2W0R0H1I010000000000.JPG
24,0,0,0,0,17,31,54,88,124,./ear-dataset/322F2W0R1H1I010000000000.JPG
32,22,32,35,39,0,46,54,55,89,./ear-dataset/322F2W1L0H1I020000000300.JPG
47,40,40,19,13,28,31,39,39,62,./ear-dataset/322F2W1L1H1I010000000300.JPG
54,33,21,11,6,2,0,0,4,15,./ear-dataset/322F2W1R0H1I010000000000.JPG
24,0,0,0,0,17,31,54,88,124,./ear-dataset/322F2W1R1H1I010000000000.JPG
30,7,12,7,34,47,48,29,37,23,./ear-dataset/323F1W0L0H1I020000000000.JPG
74,66,0,28,28,36,30,5,36,28,./ear-dataset/323F1W0L1H1I020000000000.JPG
29,22,3,1,12,8,7,9,24,43,./ear-dataset/323F1W0R0H1I001000000000.JPG
19,7,1,1,14,18,31,41,61,101,./ear-dataset/323F1W0R1H1I010000000000.JPG
30,7,12,7,34,47,48,29,37,23,./ear-dataset/323F1W1L0H1I020000000000.JPG
74,66,0,28,28,36,30,5,36,28,./ear-dataset/323F1W1L1H1I020000000000.JPG
29,22,3,1,12,8,7,9,24,43,./ear-dataset/323F1W1R0H1I001000000000.JPG
19,7,1,1,14,18,31,41,61,101,./ear-dataset/323F1W1R1H1I010000000000.JPG
0,1,3,3,7,7,10,1,23,106,./ear-dataset/324F2W0L0H1I011100000300.JPG
88,85,80,25,37,31,13,0,21,1,./ear-dataset/324F2W0L1H1I011100000300.JPG
41,17,13,11,7,1,1,42,51,67,./ear-dataset/324F2W0R0H1I021100000300.JPG
13,3,25,12,7,7,2,1,4,15,./ear-dataset/324F2W0R1H1I021100000300.JPG
0,1,3,3,7,7,10,1,23,106,./ear-dataset/324F2W1L0H1I011100000300.JPG
88,85,80,25,37,31,13,0,21,1,./ear-dataset/324F2W1L1H1I011100000300.JPG
41,17,13,11,7,1,1,42,51,67,./ear-dataset/324F2W1R0H1I021100000300.JPG
13,3,25,12,7,7,2,1,4,15,./ear-dataset/324F2W1R1H1I021100000300.JPG
28,4,8,22,10,8,7,27,16,16,./ear-dataset/325F1W0L0H1I010100000300.JPG
29,8,28,3,8,5,25,32,73,126,./ear-dataset/325F1W0L1H1I010100000000.JPG
71,36,18,3,4,4,9,1,7,16,./ear-dataset/325F1W0R0H1I020100000300.JPG
28,7,1,3,4,3,1,11,23,8,./ear-dataset/325F1W0R1H1I020100000000.JPG
28,4,8,22,10,8,7,27,16,16,./ear-dataset/325F1W1L0H1I010100000300.JPG
29,8,28,3,8,5,25,32,73,126,./ear-dataset/325F1W1L1H1I010100000000.JPG
71,36,18,3,4,4,9,1,7,16,./ear-dataset/325F1W1R0H1I020100000300.JPG
28,7,1,3,4,3,1,11,23,8,./ear-dataset/325F1W1R1H1I020100000000.JPG
84,80,76,64,50,27,23,29,14,5,./ear-dataset/326F2W0L0H1I020000000300.JPG
79,66,22,0,28,28,21,7,9,6,./ear-dataset/326F2W0L1H1I020000000300.JPG
33,7,17,21,25,6,6,37,60,89,./ear-dataset/326F2W0R0H1I010000000300.JPG
1,0,4,4,9,16,22,31,44,60,./ear-dataset/326F2W0R1H1I010000000300.JPG
84,80,76,64,50,27,23,29,14,5,./ear-dataset/326F2W1L0H1I020000000300.JPG
79,66,22,0,28,28,21,7,9,6,./ear-dataset/326F2W1L1H1I020000000300.JPG
33,7,17,21,25,6,6,37,60,89,./ear-dataset/326F2W1R0H1I010000000300.JPG
1,0,4,4,9,16,22,31,44,60,./ear-dataset/326F2W1R1H1I010000000300.JPG
1,14,7,13,21,5,17,16,14,3,./ear-dataset/327F2W0L0H1I010100000300.JPG
61,38,31,28,22,7,22,26,27,10,./ear-dataset/327F2W0L1H1I010100000300.JPG
22,12,7,4,1,28,40,42,55,84,./ear-dataset/327F2W0R0H1I020100000300.JPG
27,8,1,0,4,13,25,39,73,85,./ear-dataset/327F2W0R1H1I020100000300.JPG
1,14,7,13,21,5,17,16,14,3,./ear-dataset/327F2W1L0H1I010100000300.JPG
61,38,31,28,22,7,22,26,27,10,./ear-dataset/327F2W1L1H1I010100000300.JPG
22,12,7,4,1,28,40,42,55,84,./ear-dataset/327F2W1R0H1I020100000300.JPG
27,8,1,0,4,13,25,39,73,85,./ear-dataset/327F2W1R1H1I020100000300.JPG
42,32,25,7,10,25,13,56,75,106,./ear-dataset/328M2W0L0H1I010001000300.JPG
54,11,0,12,8,9,20,14,4,0,./ear-dataset/328M2W0L2H1I010001000300.JPG
33,34,26,23,13,0,7,13,18,27,./ear-dataset/328M2W0R0H1I010001000300.JPG
38,17,4,1,8,16,31,37,46,70,./ear-dataset/328M2W0R1H1I010001000300.JPG
42,32,25,7,10,25,13,56,75,106,./ear-dataset/328M2W1L0H1I010001000300.JPG
54,11,0,12,8,9,20,14,4,0,./ear-dataset/328M2W1L2H1I010001000300.JPG
33,34,26,23,13,0,7,13,18,27,./ear-dataset/328M2W1R0H1I010001000300.JPG
38,17,4,1,8,16,31,37,46,70,./ear-dataset/328M2W1R1H1I010001000300.JPG
19,1,11,16,4,13,20,37,2,5,./ear-dataset/329M2W0L0H1I020000000300.JPG
17,0,27,21,13,12,19,14,36,1,./ear-dataset/329M2W0L1H1I010000000300.JPG
17,1,3,6,8,5,5,1,2,4,./ear-dataset/329M2W0R0H1I020000000300.JPG
7,14,2,2,3,2,0,5,2,4,./ear-dataset/329M2W0R1H1I010000000300.JPG
19,1,11,16,4,13,20,37,2,5,./ear-dataset/329M2W1L0H1I020000000300.JPG
17,0,27,21,13,12,19,14,36,1,./ear-dataset/329M2W1L1H1I010000000300.JPG
17,1,3,6,8,5,5,1,2,4,./ear-dataset/329M2W1R0H1I020000000300.JPG
7,14,2,2,3,2,0,5,2,4,./ear-dataset/329M2W1R1H1I010000000300.JPG
1,19,12,7,10,33,47,29,21,0,./ear-dataset/330F2W0L0H1I001100000300.JPG
71,13,2,4,65,56,46,31,2,1,./ear-dataset/330F2W0L1H1I011100000300.JPG
9,1,14,13,1,14,20,27,34,73,./ear-dataset/330F2W0R0H1I020100000300.JPG
37,15,3,10,3,7,19,26,31,109,./ear-dataset/330F2W0R1H1I010100000300.JPG
1,19,12,7,10,33,47,29,21,0,./ear-dataset/330F2W1L0H1I001100000300.JPG
71,13,2,4,65,56,46,31,2,1,./ear-dataset/330F2W1L1H1I011100000300.JPG
9,1,14,13,1,14,20,27,34,73,./ear-dataset/330F2W1R0H1I020100000300.JPG
37,15,3,10,3,7,19,26,31,109,./ear-dataset/330F2W1R1H1I010100000300.JPG
87,60,18,5,40,56,43,36,18,6,./ear-dataset/331F2W0L0H1I010000000000.JPG
32,12,0,8,24,25,34,31,7,9,./ear-dataset/331F2W0L0H1I010000000300.JPG
32,34,59,49,56,49,38,10,0,17,./ear-dataset/331F2W0L1H1I010000000300.JPG
74,53,38,10,24,25,16,7,27,54,./ear-dataset/331F2W0R0H1I021000000000.JPG
107,91,22,21,10,4,1,6,5,8,./ear-dataset/331F2W0R1H1I011000000000.JPG
87,60,18,5,40,56,43,36,18,6,./ear-dataset/331F2W1L0H1I010000000000.JPG
32,12,0,8,24,25,34,31,7,9,./ear-dataset/331F2W1L0H1I010000000300.JPG
32,34,59,49,56,49,38,10,0,17,./ear-dataset/331F2W1L1H1I010000000300.JPG
74,53,38,10,24,25,16,7,27,54,./ear-dataset/331F2W1R0H1I021000000000.JPG
107,91,22,21,10,4,1,6,5,8,./ear-dataset/331F2W1R1H1I011000000000.JPG
9,24,21,0,15,18,7,13,2,45,./ear-dataset/332F2W0L0H1I010100000000.JPG
39,31,11,16,0,7,18,24,24,73,./ear-dataset/332F2W0L0H1I020100000300.JPG
13,7,10,0,9,16,22,22,13,5,./ear-dataset/332F2W0L1H1I010100000300.JPG
34,23,18,10,6,3,2,2,6,28,./ear-dataset/332F2W0R0H1I010100000000.JPG
37,16,12,5,4,9,16,37,47,58,./ear-dataset/332F2W0R1H1I010100000000.JPG
9,24,21,0,15,18,7,13,2,45,./ear-dataset/332F2W1L0H1I010100000000.JPG
39,31,11,16,0,7,18,24,24,73,./ear-dataset/332F2W1L0H1I020100000300.JPG
13,7,10,0,9,16,22,22,13,5,./ear-dataset/332F2W1L1H1I010100000300.JPG
34,23,18,10,6,3,2,2,6,28,./ear-dataset/332F2W1R0H1I010100000000.JPG
37,16,12,5,4,9,16,37,47,58,./ear-dataset/332F2W1R1H1I010100000000.JPG
